# ================================
#  NWChem spectrum parser ver 2.2
# ================================
# 
# Parser runtime options: {'infile': '/gscratch/stf/vkashyap/nwxpl/work/114861/xescalc/output.out', 'outfile': '/gscratch/stf/vkashyap/nwxpl/work/114861/xescalc/xes.dat', 'datafmt': 'auto', 'width': 0.1, 'nbin': 20, 'npoints': 2000, 'units': 'ev', 'delim': '    ', 'makespec': False, 'header': True, 'cchar': '#', 'verbose': False}
#
# The input appears to contain TDDFT data.
# Successfully parsed 51 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.8566973000e+03    0.0000000000e+00
2.8562133000e+03    1.2000000000e-04
2.8558011000e+03    1.0000000000e-05
2.8554030000e+03    4.0000000000e-05
2.8548971000e+03    1.0000000000e-05
2.8545869000e+03    0.0000000000e+00
2.8539155000e+03    1.0000000000e-05
2.8534912000e+03    1.9000000000e-04
2.8532467000e+03    3.9300000000e-03
2.8532132000e+03    5.3100000000e-03
2.8529192000e+03    1.3600000000e-03
2.8522868000e+03    3.3000000000e-04
2.8521136000e+03    4.7000000000e-04
2.8516594000e+03    1.7000000000e-04
2.8513025000e+03    1.4400000000e-03
2.8508888000e+03    1.2000000000e-04
2.8506856000e+03    1.0000000000e-03
2.8505807000e+03    1.3200000000e-03
2.8500212000e+03    8.0000000000e-05
2.8494329000e+03    1.0700000000e-03
2.8491327000e+03    5.0000000000e-04
2.8483897000e+03    2.7000000000e-04
2.8475898000e+03    5.0000000000e-05
2.8463916000e+03    1.0000000000e-05
2.8450128000e+03    4.0000000000e-05
2.8448393000e+03    1.3000000000e-04
2.8423415000e+03    1.0000000000e-05
2.8418441000e+03    4.0000000000e-05
2.8388585000e+03    0.0000000000e+00
2.8382140000e+03    6.0000000000e-05
2.8374874000e+03    9.0000000000e-05
2.8369581000e+03    2.0000000000e-05
2.8346181000e+03    0.0000000000e+00
2.7329395000e+03    0.0000000000e+00
2.7328715000e+03    0.0000000000e+00
2.7328490000e+03    0.0000000000e+00
2.6822688000e+03    0.0000000000e+00
2.6422134000e+03    9.0420000000e-02
2.6422123000e+03    9.0480000000e-02
2.6420520000e+03    9.1220000000e-02
2.5878178000e+03    0.0000000000e+00
2.5858275000e+03    0.0000000000e+00
2.5848868000e+03    0.0000000000e+00
2.5842800000e+03    0.0000000000e+00
2.5833451000e+03    0.0000000000e+00
2.5817152000e+03    0.0000000000e+00
2.4725915000e+03    0.0000000000e+00
2.4714800000e+03    0.0000000000e+00
2.3429564000e+03    0.0000000000e+00
2.3409467000e+03    0.0000000000e+00
7.6226830000e+02    0.0000000000e+00
