# ================================
#  NWChem spectrum parser ver 2.2
# ================================
# 
# Parser runtime options: {'infile': '/gscratch/home/vkashyap/phosforus/work/105/xanes/output.out', 'outfile': '/gscratch/home/vkashyap/phosforus/work/105/xanes/xanes.dat', 'datafmt': 'auto', 'width': 0.1, 'nbin': 20, 'npoints': 2000, 'units': 'ev', 'delim': '    ', 'makespec': False, 'header': True, 'cchar': '#', 'verbose': False}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.0995697000e+03    0.0000000000e+00
2.1013500000e+03    5.4000000000e-04
2.1023826000e+03    2.4200000000e-03
2.1026656000e+03    1.7300000000e-03
2.1031979000e+03    3.5300000000e-03
2.1033474000e+03    9.4000000000e-04
2.1033821000e+03    1.0000000000e-05
2.1038247000e+03    4.2400000000e-03
2.1038375000e+03    1.5000000000e-04
2.1043890000e+03    1.8200000000e-03
2.1052688000e+03    9.3000000000e-04
2.1052906000e+03    9.2000000000e-04
2.1054297000e+03    3.5100000000e-03
2.1062804000e+03    2.5800000000e-03
2.1066746000e+03    1.5700000000e-03
2.1070823000e+03    3.3000000000e-04
2.1083219000e+03    4.1000000000e-04
2.1087811000e+03    2.8000000000e-04
2.1090945000e+03    2.7000000000e-04
2.1097991000e+03    4.2000000000e-04
2.1098534000e+03    8.0000000000e-05
2.1102102000e+03    1.1000000000e-04
2.1109385000e+03    1.6000000000e-04
2.1113702000e+03    5.7000000000e-04
2.1114572000e+03    1.9000000000e-04
2.1120526000e+03    2.3000000000e-04
2.1122259000e+03    4.6000000000e-04
2.1122904000e+03    6.0000000000e-05
2.1128621000e+03    7.1000000000e-04
2.1137066000e+03    1.0000000000e-04
2.1139613000e+03    1.0000000000e-05
2.1149289000e+03    7.8000000000e-04
2.1152209000e+03    5.0000000000e-05
2.1156440000e+03    7.0000000000e-05
2.1156842000e+03    1.5000000000e-04
2.1168126000e+03    9.5000000000e-04
2.1173688000e+03    1.0100000000e-03
2.1176179000e+03    8.0000000000e-04
2.1178436000e+03    2.3200000000e-03
2.1183243000e+03    7.4000000000e-04
2.1183984000e+03    2.2900000000e-03
2.1185109000e+03    1.1000000000e-03
2.1186840000e+03    3.3000000000e-04
2.1190871000e+03    1.0000000000e-04
2.1197522000e+03    1.7500000000e-03
2.1208664000e+03    3.1000000000e-04
2.1212374000e+03    1.2000000000e-04
2.1217723000e+03    4.9000000000e-04
2.1221958000e+03    1.0000000000e-05
2.1227169000e+03    2.6000000000e-04
